clip_id,video,label,onset_frame,alert_frame,start_frame,end_frame,fps
00980,00980.mp4,1,135,105,455,605,30.0
00148,00148.mp4,1,135,77,442,592,30.0
00301,00301.mp4,1,135,108,464,614,29.9
00702,00702.mp4,1,135,40,500,650,30.6
02067,02067.mp4,0,,,488,638,30.6
01305,01305.mp4,0,,,822,972,30.0
02026,02026.mp4,0,,,291,441,30.5
00819,00819.mp4,1,135,13,449,599,29.9
00459,00459.mp4,1,135,119,181,331,30.0
00529,00529.mp4,1,135,99,469,619,30.5
02001,02001.mp4,0,,,917,1067,30.0
01416,01416.mp4,0,,,46,196,30.0
00425,00425.mp4,1,135,93,440,590,29.9
01719,01719.mp4,0,,,164,314,30.5
01103,01103.mp4,0,,,655,805,30.0
00006,00006.mp4,1,135,72,442,592,30.0
01717,01717.mp4,0,,,1040,1190,30.6
01943,01943.mp4,0,,,1002,1152,30.0
01624,01624.mp4,0,,,223,373,30.6
01523,01523.mp4,0,,,617,767,30.0
01322,01322.mp4,0,,,596,746,29.9
00617,00617.mp4,1,135,98,467,617,30.6
01714,01714.mp4,0,,,255,405,30.0
02063,02063.mp4,0,,,560,710,29.3
01728,01728.mp4,0,,,681,831,29.9
02014,02014.mp4,0,,,416,566,30.6
00705,00705.mp4,1,135,74,534,684,30.6
00083,00083.mp4,1,135,66,186,336,30.0
01261,01261.mp4,0,,,589,739,30.0
01932,01932.mp4,0,,,911,1061,30.0
00032,00032.mp4,1,135,126,451,601,30.0
02084,02084.mp4,0,,,187,337,30.0
01041,01041.mp4,0,,,788,938,30.0
02011,02011.mp4,0,,,324,474,29.2
00861,00861.mp4,1,135,89,492,642,30.0
00723,00723.mp4,1,135,89,473,623,30.0
01791,01791.mp4,0,,,495,645,29.9
00851,00851.mp4,1,135,108,461,611,29.9
01193,01193.mp4,0,,,148,298,30.0
01609,01609.mp4,0,,,376,526,30.0
02049,02049.mp4,0,,,193,343,23.6
01190,01190.mp4,0,,,382,532,30.6
01698,01698.mp4,0,,,67,217,30.0
02000,02000.mp4,0,,,532,682,30.0
00370,00370.mp4,1,135,112,533,683,30.0
01607,01607.mp4,0,,,975,1125,30.0
00355,00355.mp4,1,135,111,423,573,30.0
00375,00375.mp4,1,135,95,406,556,30.6
01801,01801.mp4,0,,,35,185,30.0
01800,01800.mp4,0,,,183,333,29.8
01341,01341.mp4,0,,,266,416,30.6
01268,01268.mp4,0,,,306,456,30.0
00437,00437.mp4,1,135,100,470,620,30.0
01496,01496.mp4,0,,,79,229,30.0
01394,01394.mp4,0,,,41,191,30.0
00477,00477.mp4,1,135,100,465,615,30.0
00077,00077.mp4,1,135,66,458,608,29.7
00068,00068.mp4,1,135,40,462,612,30.0
00986,00986.mp4,1,135,123,481,631,30.0
00587,00587.mp4,1,135,99,487,637,30.0
01138,01138.mp4,0,,,801,951,30.0
01037,01037.mp4,1,135,61,479,629,29.9
00109,00109.mp4,1,135,16,469,619,30.0
01942,01942.mp4,0,,,564,714,29.7
00498,00498.mp4,1,135,95,378,528,26.4
00312,00312.mp4,1,135,73,530,680,30.5
01292,01292.mp4,0,,,482,632,30.0
02139,02139.mp4,0,,,440,590,30.0
01600,01600.mp4,0,,,858,1008,29.9
01313,01313.mp4,0,,,563,713,30.0
00673,00673.mp4,1,135,80,440,590,30.0
01988,01988.mp4,0,,,922,1072,30.6
01679,01679.mp4,0,,,1008,1158,30.0
01135,01135.mp4,0,,,731,881,30.0
00440,00440.mp4,1,135,94,433,583,30.0
01321,01321.mp4,0,,,168,318,30.0
02052,02052.mp4,0,,,664,814,30.0
00614,00614.mp4,1,135,62,517,667,30.0
01817,01817.mp4,0,,,236,386,30.6
01219,01219.mp4,0,,,996,1146,30.0
00963,00963.mp4,1,135,86,478,628,29.9
02121,02121.mp4,0,,,686,836,30.0
00450,00450.mp4,1,135,94,486,636,30.6
00435,00435.mp4,1,135,99,486,636,30.0
00201,00201.mp4,1,135,124,417,567,30.0
01798,01798.mp4,0,,,389,539,30.0
00441,00441.mp4,1,135,46,138,288,30.0
00300,00300.mp4,1,135,87,167,317,30.0
00847,00847.mp4,1,135,17,467,617,30.6
00901,00901.mp4,1,135,97,433,583,30.0
01601,01601.mp4,0,,,497,647,30.0
00651,00651.mp4,1,135,94,453,603,29.9
01657,01657.mp4,0,,,33,183,30.6
01289,01289.mp4,0,,,749,899,29.3
00056,00056.mp4,1,135,120,447,597,30.0
01953,01953.mp4,0,,,555,705,29.9
00604,00604.mp4,1,135,99,461,611,30.1
01647,01647.mp4,0,,,239,389,30.6
01084,01084.mp4,0,,,451,601,30.0
00164,00164.mp4,1,135,101,172,322,30.0
00423,00423.mp4,1,135,134,438,588,30.0
00410,00410.mp4,1,135,110,492,642,30.0
00998,00998.mp4,1,135,109,451,601,29.2
01928,01928.mp4,0,,,761,911,29.3
00190,00190.mp4,1,135,45,431,581,30.0
00223,00223.mp4,1,135,106,474,624,30.0
01444,01444.mp4,0,,,349,499,29.7
00284,00284.mp4,1,135,100,471,621,30.6
00373,00373.mp4,1,135,91,507,657,31.0
01570,01570.mp4,0,,,681,831,30.0
01578,01578.mp4,0,,,218,368,30.0
01631,01631.mp4,0,,,835,985,30.0
00260,00260.mp4,1,135,74,482,632,30.0
00037,00037.mp4,1,135,108,481,631,30.0
00340,00340.mp4,1,135,68,424,574,31.0
01765,01765.mp4,0,,,127,277,29.2
01812,01812.mp4,0,,,206,356,30.5
01893,01893.mp4,0,,,299,449,30.0
00890,00890.mp4,1,135,53,438,588,29.9
00371,00371.mp4,1,135,112,478,628,30.5
01726,01726.mp4,0,,,448,598,29.9
00434,00434.mp4,1,135,92,151,301,30.0
01526,01526.mp4,0,,,92,242,29.9
00206,00206.mp4,1,135,37,487,637,30.0
00665,00665.mp4,1,135,82,471,621,30.5
01187,01187.mp4,0,,,151,301,29.6
00401,00401.mp4,1,135,114,521,671,30.0
00885,00885.mp4,1,135,68,491,641,30.6
01596,01596.mp4,0,,,54,204,30.0
01278,01278.mp4,0,,,254,404,30.0
02089,02089.mp4,0,,,386,536,30.0
01708,01708.mp4,0,,,245,395,30.5
01465,01465.mp4,0,,,801,951,30.0
00985,00985.mp4,1,135,78,635,785,30.0
01544,01544.mp4,0,,,187,337,30.6
00635,00635.mp4,1,135,125,470,620,30.0
00099,00099.mp4,1,135,103,384,534,30.5
01761,01761.mp4,0,,,189,339,30.0
00123,00123.mp4,1,135,95,449,599,30.0
01070,01070.mp4,0,,,853,1003,28.9
00771,00771.mp4,1,135,90,459,609,30.6
00455,00455.mp4,1,135,93,436,586,30.6
01414,01414.mp4,0,,,237,387,30.0
00677,00677.mp4,1,135,101,468,618,30.0
00810,00810.mp4,1,135,68,490,640,30.6
00181,00181.mp4,1,135,73,460,610,29.7
00547,00547.mp4,1,135,70,464,614,30.0
02039,02039.mp4,0,,,74,224,29.8
02046,02046.mp4,0,,,44,194,29.9
00695,00695.mp4,1,135,42,488,638,30.0
00079,00079.mp4,1,135,105,474,624,30.0
00334,00334.mp4,1,135,115,437,587,30.0
01671,01671.mp4,0,,,398,548,30.0
00751,00751.mp4,1,135,98,475,625,30.0
00430,00430.mp4,1,135,109,443,593,29.8
01255,01255.mp4,0,,,189,339,29.4
00461,00461.mp4,1,135,72,168,318,30.0
00940,00940.mp4,1,135,90,476,626,30.6
00381,00381.mp4,1,135,106,414,564,29.9
01963,01963.mp4,0,,,253,403,30.0
00460,00460.mp4,1,135,85,476,626,30.5
00090,00090.mp4,1,135,107,443,593,30.0
00645,00645.mp4,1,135,76,490,640,30.0
00132,00132.mp4,1,135,108,470,620,30.0
01484,01484.mp4,0,,,490,640,29.2
01036,01036.mp4,1,135,67,516,666,29.9
00605,00605.mp4,1,135,91,459,609,30.6
01724,01724.mp4,0,,,215,365,30.0
01824,01824.mp4,0,,,125,275,30.6
01849,01849.mp4,0,,,46,196,30.0
01538,01538.mp4,0,,,871,1021,30.5
00040,00040.mp4,1,135,104,418,568,30.0
01420,01420.mp4,0,,,635,785,30.0
00719,00719.mp4,1,135,41,492,642,30.0
00813,00813.mp4,1,135,67,486,636,30.0
01256,01256.mp4,0,,,51,201,30.0
00295,00295.mp4,1,135,106,439,589,30.0
00773,00773.mp4,1,135,101,468,618,30.0
00656,00656.mp4,1,135,94,483,633,30.0
01649,01649.mp4,0,,,532,682,30.0
00589,00589.mp4,1,135,109,453,603,29.9
01839,01839.mp4,0,,,143,293,29.1
00588,00588.mp4,1,135,81,444,594,30.0
00540,00540.mp4,1,135,117,500,650,30.6
01122,01122.mp4,0,,,452,602,30.0
01737,01737.mp4,0,,,147,297,30.6
01390,01390.mp4,0,,,616,766,30.6
01249,01249.mp4,0,,,717,867,30.0
01368,01368.mp4,0,,,223,373,30.0
01871,01871.mp4,0,,,369,519,30.0
01687,01687.mp4,0,,,125,275,30.0
01294,01294.mp4,0,,,1031,1181,30.5
01987,01987.mp4,0,,,239,389,30.0
00557,00557.mp4,1,135,93,481,631,30.0
00704,00704.mp4,1,135,107,413,563,29.8
01996,01996.mp4,0,,,20,170,30.0
00563,00563.mp4,1,135,73,441,591,29.7
01588,01588.mp4,0,,,206,356,30.0
01000,01000.mp4,1,135,111,414,564,30.6
00949,00949.mp4,1,135,53,482,632,30.6
01752,01752.mp4,0,,,801,951,30.6
00179,00179.mp4,1,135,104,465,615,30.0
00591,00591.mp4,1,135,106,461,611,29.5
02016,02016.mp4,0,,,408,558,30.0
00755,00755.mp4,1,135,111,436,586,30.0
00932,00932.mp4,1,135,12,466,616,30.0
00021,00021.mp4,1,135,97,466,616,30.0
01437,01437.mp4,0,,,532,682,30.0
00727,00727.mp4,1,135,66,513,663,30.0
00263,00263.mp4,1,135,113,467,617,30.0
00921,00921.mp4,1,135,83,479,629,29.9
00833,00833.mp4,1,135,97,150,300,30.0
00066,00066.mp4,1,135,108,514,664,29.9
01723,01723.mp4,0,,,183,333,30.0
01281,01281.mp4,0,,,963,1113,29.9
00431,00431.mp4,1,135,94,518,668,30.0
00152,00152.mp4,1,135,90,480,630,30.6
01696,01696.mp4,0,,,346,496,30.6
00577,00577.mp4,1,135,96,538,688,30.5
01950,01950.mp4,0,,,416,566,30.0
01426,01426.mp4,0,,,118,268,30.0
00845,00845.mp4,1,135,96,507,657,30.0
01912,01912.mp4,0,,,346,496,30.0
00776,00776.mp4,1,135,87,414,564,27.7
01767,01767.mp4,0,,,324,474,29.9
01793,01793.mp4,0,,,331,481,29.9
00520,00520.mp4,1,135,89,518,668,30.6
01224,01224.mp4,0,,,701,851,30.0
02040,02040.mp4,0,,,513,663,30.0
00761,00761.mp4,1,135,100,429,579,30.0
00590,00590.mp4,1,135,83,487,637,30.6
01713,01713.mp4,0,,,240,390,30.0
02118,02118.mp4,0,,,905,1055,30.6
01640,01640.mp4,0,,,358,508,30.0
00802,00802.mp4,1,135,104,518,668,30.6
00666,00666.mp4,1,135,89,514,664,30.0
00791,00791.mp4,1,135,101,459,609,30.0
01112,01112.mp4,0,,,27,177,30.5
00699,00699.mp4,1,135,95,435,585,30.0
00868,00868.mp4,1,135,87,431,581,29.8
00005,00005.mp4,1,135,133,504,654,30.6
00004,00004.mp4,1,135,129,446,596,30.0
00877,00877.mp4,1,135,88,470,620,30.0
00319,00319.mp4,1,135,119,467,617,30.0
02105,02105.mp4,0,,,482,632,30.6
01159,01159.mp4,0,,,839,989,30.0
01994,01994.mp4,0,,,291,441,30.0
01324,01324.mp4,0,,,260,410,30.0
01887,01887.mp4,0,,,637,787,30.0
00668,00668.mp4,1,135,89,458,608,30.0
01167,01167.mp4,0,,,731,881,30.1
00209,00209.mp4,1,135,95,421,571,30.0
00111,00111.mp4,1,135,87,458,608,30.0
00202,00202.mp4,1,135,91,454,604,30.0
02133,02133.mp4,0,,,795,945,30.0
00506,00506.mp4,1,135,93,457,607,30.6
00354,00354.mp4,1,135,83,461,611,30.0
01383,01383.mp4,0,,,336,486,30.0
00730,00730.mp4,1,135,98,433,583,29.0
00731,00731.mp4,1,135,103,478,628,30.0
02071,02071.mp4,0,,,513,663,30.6
01870,01870.mp4,0,,,314,464,30.0
02055,02055.mp4,0,,,25,175,30.6
02130,02130.mp4,0,,,937,1087,30.0
00961,00961.mp4,1,135,103,453,603,30.0
01090,01090.mp4,0,,,161,311,30.0
01299,01299.mp4,0,,,687,837,30.0
01404,01404.mp4,0,,,93,243,30.6
01574,01574.mp4,0,,,575,725,30.0
00601,00601.mp4,1,135,96,421,571,30.0
00255,00255.mp4,1,135,112,487,637,30.0
01395,01395.mp4,0,,,276,426,30.5
00031,00031.mp4,1,135,94,438,588,30.0
00683,00683.mp4,1,135,91,505,655,30.6
00936,00936.mp4,1,135,89,440,590,30.0
00598,00598.mp4,1,135,104,441,591,30.0
00343,00343.mp4,1,135,40,439,589,30.5
00318,00318.mp4,1,135,104,454,604,29.3
00671,00671.mp4,1,135,61,170,320,30.0
01681,01681.mp4,0,,,491,641,30.0
01108,01108.mp4,0,,,780,930,30.0
01811,01811.mp4,0,,,986,1136,30.0
00175,00175.mp4,1,135,99,435,585,29.9
01693,01693.mp4,0,,,180,330,30.0
01627,01627.mp4,0,,,589,739,30.6
00955,00955.mp4,1,135,56,451,601,30.0
00834,00834.mp4,1,135,74,463,613,30.5
01098,01098.mp4,0,,,344,494,30.0
00603,00603.mp4,1,135,105,441,591,30.6
00240,00240.mp4,1,135,107,461,611,30.6
01448,01448.mp4,0,,,183,333,30.0
01865,01865.mp4,0,,,271,421,29.9
00388,00388.mp4,1,135,84,424,574,30.5
00843,00843.mp4,1,135,102,433,583,29.4
00887,00887.mp4,1,135,111,464,614,30.0
01019,01019.mp4,1,135,84,434,584,30.0
01374,01374.mp4,0,,,635,785,30.0
01539,01539.mp4,0,,,794,944,30.0
00722,00722.mp4,1,135,37,481,631,30.0
00904,00904.mp4,1,135,114,453,603,30.6
01541,01541.mp4,0,,,848,998,30.0
00785,00785.mp4,1,135,93,463,613,30.0
00014,00014.mp4,1,135,115,437,587,30.0
00593,00593.mp4,1,135,85,445,595,30.0
00869,00869.mp4,1,135,88,460,610,30.0
00015,00015.mp4,1,135,74,456,606,30.0
02115,02115.mp4,0,,,165,315,30.6
01969,01969.mp4,0,,,3,153,30.0
00621,00621.mp4,1,135,28,636,786,30.0
00049,00049.mp4,1,135,101,445,595,29.9
01003,01003.mp4,1,135,57,493,643,30.6
01810,01810.mp4,0,,,393,543,29.9
01242,01242.mp4,0,,,684,834,30.0
01983,01983.mp4,0,,,327,477,30.0
01100,01100.mp4,0,,,490,640,29.9
00167,00167.mp4,1,135,82,465,615,30.0
00669,00669.mp4,1,135,71,482,632,30.5
00117,00117.mp4,1,135,130,439,589,30.0
00690,00690.mp4,1,135,12,499,649,30.0
01900,01900.mp4,0,,,456,606,29.6
00494,00494.mp4,1,135,106,471,621,30.6
00857,00857.mp4,1,135,65,504,654,30.6
01603,01603.mp4,0,,,917,1067,30.0
00599,00599.mp4,1,135,91,494,644,30.0
01740,01740.mp4,0,,,775,925,30.6
00235,00235.mp4,1,135,77,140,290,30.0
01517,01517.mp4,0,,,848,998,30.0
00369,00369.mp4,1,135,61,470,620,30.0
00057,00057.mp4,1,135,99,475,625,30.0
02033,02033.mp4,0,,,32,182,23.9
00071,00071.mp4,1,135,108,460,610,30.0
01339,01339.mp4,0,,,411,561,29.1
00026,00026.mp4,1,135,51,159,309,30.0
01298,01298.mp4,0,,,856,1006,30.5
01259,01259.mp4,0,,,95,245,30.0
01629,01629.mp4,0,,,339,489,29.9
02069,02069.mp4,0,,,912,1062,30.0
00729,00729.mp4,1,135,96,450,600,30.6
01441,01441.mp4,0,,,130,280,30.0
02114,02114.mp4,0,,,530,680,30.0
01908,01908.mp4,0,,,322,472,30.6
02095,02095.mp4,0,,,914,1064,30.6
01896,01896.mp4,0,,,997,1147,30.0
02075,02075.mp4,0,,,574,724,30.0
00897,00897.mp4,1,135,44,456,606,30.0
00856,00856.mp4,1,135,64,160,310,30.0
01823,01823.mp4,0,,,0,150,30.6
01413,01413.mp4,0,,,79,229,30.0
00607,00607.mp4,1,135,12,416,566,29.3
00947,00947.mp4,1,135,100,457,607,30.0
00902,00902.mp4,1,135,88,476,626,30.0
01669,01669.mp4,0,,,253,403,30.0
00622,00622.mp4,1,135,97,190,340,30.0
00854,00854.mp4,1,135,100,446,596,29.9
01364,01364.mp4,0,,,667,817,30.0
00643,00643.mp4,1,135,91,478,628,29.9
01558,01558.mp4,0,,,159,309,30.0
00013,00013.mp4,1,135,76,482,632,30.0
00562,00562.mp4,1,135,84,484,634,30.0
01235,01235.mp4,0,,,956,1106,30.0
01874,01874.mp4,0,,,25,175,30.0
00976,00976.mp4,1,135,89,460,610,29.9
01754,01754.mp4,0,,,850,1000,30.0
01461,01461.mp4,0,,,385,535,30.0
00298,00298.mp4,1,135,87,497,647,30.6
01710,01710.mp4,0,,,170,320,30.0
01577,01577.mp4,0,,,267,417,29.9
01081,01081.mp4,0,,,30,180,30.0
01326,01326.mp4,0,,,822,972,30.6
01136,01136.mp4,0,,,694,844,29.2
01954,01954.mp4,0,,,427,577,28.4
01218,01218.mp4,0,,,647,797,30.0
01013,01013.mp4,1,135,121,444,594,30.0
00881,00881.mp4,1,135,124,392,542,30.6
00131,00131.mp4,1,135,106,472,622,31.0
00469,00469.mp4,1,135,106,392,542,28.5
01115,01115.mp4,0,,,6,156,30.5
00214,00214.mp4,1,135,110,512,662,30.6
01114,01114.mp4,0,,,437,587,30.6
00831,00831.mp4,1,135,108,422,572,30.5
01842,01842.mp4,0,,,14,164,29.0
02041,02041.mp4,0,,,4,154,30.6
00173,00173.mp4,1,135,49,143,293,30.0
01605,01605.mp4,0,,,200,350,30.0
01495,01495.mp4,0,,,390,540,29.9
00124,00124.mp4,1,135,113,487,637,30.0
01557,01557.mp4,0,,,243,393,30.0
00543,00543.mp4,1,135,89,461,611,30.0
00108,00108.mp4,1,135,103,444,594,30.0
00777,00777.mp4,1,135,57,476,626,29.8
01234,01234.mp4,0,,,622,772,29.0
01035,01035.mp4,1,135,45,486,636,30.6
01097,01097.mp4,0,,,406,556,29.9
00882,00882.mp4,1,135,58,443,593,29.9
01092,01092.mp4,0,,,619,769,30.0
01583,01583.mp4,0,,,573,723,30.0
00745,00745.mp4,1,135,108,460,610,30.0
01049,01049.mp4,0,,,373,523,30.6
01074,01074.mp4,0,,,205,355,30.0
01611,01611.mp4,0,,,243,393,30.0
01638,01638.mp4,0,,,812,962,30.0
01393,01393.mp4,0,,,166,316,30.0
01564,01564.mp4,0,,,11,161,30.0
00664,00664.mp4,1,135,93,490,640,30.0
00216,00216.mp4,1,135,90,413,563,30.0
01372,01372.mp4,0,,,140,290,30.0
01493,01493.mp4,0,,,927,1077,29.9
00158,00158.mp4,1,135,71,551,701,30.0
00889,00889.mp4,1,135,53,520,670,30.0
01069,01069.mp4,0,,,59,209,30.0
02079,02079.mp4,0,,,525,675,30.0
01722,01722.mp4,0,,,68,218,30.0
00151,00151.mp4,1,135,73,473,623,29.9
00586,00586.mp4,1,135,63,450,600,29.0
01848,01848.mp4,0,,,710,860,30.0
01756,01756.mp4,0,,,117,267,30.0
00189,00189.mp4,1,135,68,473,623,29.9
01279,01279.mp4,0,,,316,466,30.0
00155,00155.mp4,1,135,77,453,603,30.6
00694,00694.mp4,1,135,69,429,579,30.0
00638,00638.mp4,1,135,44,403,553,30.6
00891,00891.mp4,1,135,89,442,592,30.0
01521,01521.mp4,0,,,570,720,30.0
00226,00226.mp4,1,135,102,448,598,30.0
00965,00965.mp4,1,135,131,514,664,30.6
00667,00667.mp4,1,135,106,406,556,30.0
00991,00991.mp4,1,135,107,444,594,30.0
01890,01890.mp4,0,,,38,188,30.0
02004,02004.mp4,0,,,86,236,30.0
01323,01323.mp4,0,,,83,233,30.6
01377,01377.mp4,0,,,210,360,28.9
00538,00538.mp4,1,135,100,461,611,30.0
00330,00330.mp4,1,135,109,478,628,30.0
00763,00763.mp4,1,135,85,444,594,30.0
01400,01400.mp4,0,,,531,681,29.8
00105,00105.mp4,1,135,110,468,618,30.0
02006,02006.mp4,0,,,644,794,30.6
01011,01011.mp4,1,135,77,469,619,30.4
00320,00320.mp4,1,135,79,483,633,30.0
02042,02042.mp4,0,,,751,901,29.1
00141,00141.mp4,1,135,111,496,646,30.6
00783,00783.mp4,1,135,107,516,666,30.6
01858,01858.mp4,0,,,86,236,30.0
00630,00630.mp4,1,135,18,475,625,30.6
00709,00709.mp4,1,135,89,475,625,30.0
01781,01781.mp4,0,,,1012,1162,30.0
02031,02031.mp4,0,,,939,1089,30.0
01546,01546.mp4,0,,,891,1041,30.6
01528,01528.mp4,0,,,381,531,30.0
01343,01343.mp4,0,,,892,1042,27.3
00931,00931.mp4,1,135,74,454,604,30.0
00682,00682.mp4,1,135,100,456,606,30.0
00184,00184.mp4,1,135,131,514,664,30.0
01386,01386.mp4,0,,,365,515,29.8
00580,00580.mp4,1,135,94,492,642,30.0
02070,02070.mp4,0,,,425,575,30.6
00044,00044.mp4,1,135,112,468,618,30.0
01979,01979.mp4,0,,,769,919,30.0
00910,00910.mp4,1,135,89,437,587,30.0
01132,01132.mp4,0,,,601,751,29.6
01176,01176.mp4,0,,,596,746,30.0
01750,01750.mp4,0,,,18,168,30.0
02028,02028.mp4,0,,,283,433,29.9
02003,02003.mp4,0,,,309,459,30.0
00978,00978.mp4,1,135,21,484,634,30.6
01655,01655.mp4,0,,,277,427,30.6
01815,01815.mp4,0,,,682,832,30.6
00225,00225.mp4,1,135,93,497,647,30.0
01121,01121.mp4,0,,,691,841,30.0
01147,01147.mp4,0,,,808,958,26.4
00913,00913.mp4,1,135,78,434,584,30.0
00928,00928.mp4,1,135,80,450,600,30.0
01263,01263.mp4,0,,,752,902,30.0
00639,00639.mp4,1,135,75,462,612,29.9
01415,01415.mp4,0,,,191,341,29.9
01939,01939.mp4,0,,,692,842,30.0
00873,00873.mp4,1,135,78,467,617,30.3
00310,00310.mp4,1,135,109,500,650,30.3
00061,00061.mp4,1,135,72,430,580,30.0
02007,02007.mp4,0,,,73,223,29.9
00995,00995.mp4,1,135,97,466,616,30.0
00937,00937.mp4,1,135,79,470,620,30.0
01536,01536.mp4,0,,,84,234,30.0
01975,01975.mp4,0,,,552,702,30.0
01222,01222.mp4,0,,,167,317,24.1
00528,00528.mp4,1,135,95,1569,1719,30.0
01211,01211.mp4,0,,,306,456,30.0
00943,00943.mp4,1,135,92,344,494,30.5
01599,01599.mp4,0,,,592,742,30.0
01230,01230.mp4,0,,,369,519,30.0
01566,01566.mp4,0,,,808,958,30.0
01361,01361.mp4,0,,,280,430,30.0
00618,00618.mp4,1,135,96,470,620,30.0
02111,02111.mp4,0,,,265,415,30.6
00493,00493.mp4,1,135,75,448,598,30.0
00602,00602.mp4,1,135,48,433,583,30.0
00149,00149.mp4,1,135,63,508,658,30.0
